Offer_ID,Deskripsi,Harga,Storage_Millions,Has_Premium,Date_Sold
65630941,"🔥🔥🔥 Arena Breakout 💜💜💜 lvl 5 💜💜 10 000 000 ++++++⚡⚡⚡, Arena Breakout Mobile, Sale",6.1,,False,2026-08-01
66739248,"Account 40kk, money 13kk, and free account 15kk, Arena Breakout Mobile, Sale",38.12,40.0,False,2026-08-01
68638303,"Sell too account, 2 knifes, skin Oreon, 200m, Arena Breakout Mobile, Sale",248.94,200.0,True,2026-08-01
74038654,"I will sell the account from season 1 (read the full description), Arena Breakout Mobile, Sale",25.16,,False,2026-08-01
62633430,"☯️LvL 30☯️ 💷Warehouse 10M💷 💯Auto pickup💯, Arena Breakout Mobile, Sale",10.67,10.0,False,2026-08-01
68689331,"✅✅✅ACC 550k+✅✅✅1 GLOVES✅5 KNIVES✅, Arena Breakout Mobile, Sale",762.36,,True,2026-08-01
69007245,"Personal account, 161 total warehouse shares, one email address, further details in the description, Arena Breakout Mobile, Sale",228.71,,False,2026-08-01
71934484,"150 million, Arena Breakout Mobile, Sale",91.48,,False,2026-08-01
71926167,"140 million, Arena Breakout Mobile, Sale",91.48,,False,2026-08-01
71923690,"140million, Arena Breakout Mobile, Sale",88.43,,False,2026-08-01
50407176,"(zarkyaqb)This discounted order is exclusively for returning customers!  — no shipment will be sent!, Arena Breakout Mobile, Sale",15.45,,False,2026-08-01
73634118,"LEVEL 30, WAREHOUSE 96,000,000 FULL SELF-BINDING. 2 KNIVES, SKINS., Arena Breakout Mobile, Sale",102.92,96.0,True,2026-08-01
73599113,"Selling a personal account, total balance 200kk, many weapon skins available, Arena Breakout Mobile, Sale",182.97,200.0,False,2026-08-01
73502183,"Account season s9, Arena Breakout Mobile, Sale",83.86,,False,2026-08-01
70436591,"Cash 850k warehouse 5kk 30 lvl, Arena Breakout Mobile, Sale",3.2,5.0,False,2026-08-01
72027181,"Selling Arena Breakout account 🤑230M Stash Value🤑 – details in the description., Arena Breakout Mobile, Sale",186.7,230.0,False,2026-08-01
64069037,"Account 45 million, lots of skins, Arena Breakout Mobile, Sale",67.7,,False,2026-08-01
70137150,"🎀🕸️30 LVL | 24KK CACHE | 18KK CASH | SKINS | KEYS🕸️🎀, Arena Breakout Mobile, Sale",21.35,24.0,False,2026-08-01
73659362,"A good account, Arena Breakout Mobile, Sale",45.74,,False,2026-08-01
70001530,"🏆RELEASE ACCOUNT|•|COOL NICKNAME|•|2KK|•|11LVL|•|GOLD BRACELET|•|769K IN STORE|•|CATACLISM|•|, Arena Breakout Mobile, Sale",1.44,2.0,False,2026-08-01
73688309,"Account sale, Arena Breakout Mobile, Sale",169.41,,False,2026-08-01
73210813,"💪GOOD ACCOUNT UNDER THE BASIS (20.0KK warehouse) (5.7KK In Cash) a lot of skins, red 18 , keys 🐸, Arena Breakout Mobile, Sale",12.96,20.0,False,2026-08-02
73967209,"Rich Account Arena Breakout🔥, Arena Breakout Mobile, Sale",22.87,,False,2026-08-02
73168443,"Personal gaming account: 5 knives, 4 skins., Arena Breakout Mobile, Sale",381.18,,True,2026-08-02
70093547,"🫦50 MILLION CASH WAREHOUSE❤️‍🩹30 LEVEL🫦 PERFECT ACCOUNT, Arena Breakout Mobile, Sale",67.09,,False,2026-08-02
68775889,"Selling a Game Account (check description), Arena Breakout Mobile, Sale",91.48,,False,2026-08-02
39763961,"Selling an account, 50 million warehouse, 39 million, Arena Breakout Mobile, Sale",76.24,,False,2026-08-02
73979590,"Are you looking for a powerful account for hard raids or earnings? This is your best choice! 🚀, Arena Breakout Mobile, Sale",19.81,,False,2026-08-02
71565175,"The best account with 30kk kozin, and battle machete, Arena Breakout Mobile, Sale",24.4,30.0,False,2026-08-02
70795324,"I'll sell a good account with lots of skins., Arena Breakout Mobile, Sale",304.99,,False,2026-08-02
74037429,"VERY CHEAP😍PERFECT FOR A BASE😭83KK WAREHOUSE, 68KK CASH😈. Lots of gold skins, Arena Breakout Mobile, Sale",53.37,83.0,False,2026-08-02
73994017,"Storage Value: 40M+ ⭐ Account Level: 30 📧 Full account, Arena Breakout Mobile, Sale",18.3,40.0,False,2026-08-02
71298813,"💰113kk 🪙93m koen💰gold kerambit 🗡️gold mpx, lr-ar, vss, BASTET AND STELLA ✅ CHECK SCREENSHOTS, Arena Breakout Mobile, Sale",228.74,113.0,False,2026-08-02
71278505,"Donatnyu akk, Arena Breakout Mobile, Sale",457.49,,False,2026-08-02
70053450,"Djdjdjsns, Arena Breakout Mobile, Sale",228.74,,False,2026-08-02
67538603,"3 knives, 2 pairs of gloves, 2 suits check description, Arena Breakout Mobile, Sale",228.74,,True,2026-08-02
34428392,"Victory Blade, Perseverance Suit, Battle Passes except 4 and 6, 11kk, Arena Breakout Mobile, Sale",152.5,11.0,False,2026-08-02
64406937,"account based on skins, Arena Breakout Mobile, Sale",9.14,,False,2026-08-02
74099799,"Sale account 85kk, Arena Breakout Mobile, Sale",248.94,85.0,False,2026-08-02
73340235,"MK14 ICE, KNIFE AMBER CORE, H416,I am selling an account with a large number of expensive skins, Arena Breakout Mobile, Sale",83.81,,True,2026-08-02
73274499,"💯 Mk14 Glacier 💯 Account for sale 💯 50m storage 💯 Ajax Knife💯 Apostle Orion Costume💯, Arena Breakout Mobile, Sale",135.43,50.0,True,2026-08-02
73705596,"⚡️ INSTANT DELIVERY ⚡️  ACCOUNT $30,000,000 💰 FULL ACCESS (TRANSFER TO YOU) 🔑 LEVEL 30 👑, Arena Breakout Mobile, Sale",19.82,30.0,False,2026-08-02
72793394,"💸⚡20 million + 30 UR. 🏆 / Full link to your data 🛡📧 / ❗mobile version, Arena Breakout Mobile, Sale",6.39,,False,2026-08-02
67836818,"! Personal account! 125kk warehouse, Don account, 7 gold skins for guns, Arena Breakout Mobile, Sale",71.78,125.0,False,2026-08-02
74061855,"🇵🇸🔥ACCO UNDER THE BASE, GOLD SUIT, KNIVES, Arena Breakout Mobile, Sale",68.57,,True,2026-08-02
71880603,"💥TOP ACC 5.4KK🟨SKIN🟪+FULL ACCESS TO MAIL+AUTO-DELIVERY, Arena Breakout Mobile, Sale",1.52,5.4,False,2026-08-02
70451995,"💥TOP ACC 4.6KK🟨🟪+FULL ACCESS TO MAIL+AUTO-DELIVERY, Arena Breakout Mobile, Sale",1.52,4.6,False,2026-08-02
70321841,"💥TOP ACC 3.8KK🟨SKINS🟪+FULL ACCESS TO MAIL+AUTO-DELIVERY, Arena Breakout Mobile, Sale",1.07,3.8,False,2026-08-02
67145873,"💥TOP ACC 5LVL 4.3KК, SKINS+FULL ACCESS TO MAIL+AUTO-RELEASE💥, Arena Breakout Mobile, Sale",1.37,,False,2026-08-02
66273652,"💥TOP ACC 5LVL 5.6KK🟪LOTS OF EPIC SKINS🟪+FULL ACCESS TO MAIL+AUTO-RELEASE💥, Arena Breakout Mobile, Sale",1.52,5.6,False,2026-08-02
66115118,"💥TOP ACC 5.4KK+FULL ACCESS TO MAIL+AUTO-RELEASE💥, Arena Breakout Mobile, Sale",1.52,5.4,False,2026-08-02
65963134,"💥TOP ACC 5.5KK🟨SKIN🟪+FULL ACCESS TO MAIL+AUTO-DELIVERY, Arena Breakout Mobile, Sale",1.52,5.5,False,2026-08-02
73733604,"Personal account (donat), Arena Breakout Mobile, Sale",838.07,,False,2026-08-02
70092987,"❤️18 level//warehouse 4.4cc//balance 2656k//Change of nickname❤️, Arena Breakout Mobile, Sale",3.81,4.4,False,2026-08-02
72740631,"Selling a top-of-the-line account, see description!, Arena Breakout Mobile, Sale",9.14,,False,2026-08-02
71766284,"Season 1 account suitable for a main account, featuring good skins., Arena Breakout Mobile, Sale",761.88,,False,2026-08-02
57580620,"VERY GOOD ACCOUNT🤩 SKLAD 10,8M💲 MONEY 8,5M💰 FAST✅️, Arena Breakout Mobile, Sale",3.81,10.8,False,2026-08-02
65393288,"Dmdkd bdjdjdd dbdhdjddb  djdjdjdjdjsnsbs sbshsjsjssbs  ssnjsjsjs, Arena Breakout Mobile, Sale",45.71,,False,2026-08-02
72342565,"🔥 AB Mobile | 22M Total / 20M Cash | MANY WEAPON SKINS | Full Access + Auto-Delivery ⚡, Arena Breakout Mobile, Sale",28.71,22.0,False,2026-08-02
74128661,"173M werehouse, pharaoh skin and knight skin, Arena Breakout Mobile, Sale",215.34,173.0,False,2026-08-02
73905878,"Lvl 30 💰 15.3M in storage ✨ 12M cash ✨ various skins 💥, Arena Breakout Mobile, Sale",13.53,15.3,False,2026-08-02
74016140,"Account donation tops, Arena Breakout Mobile, Sale",60.95,,False,2026-08-02
61481603,"Account from Season 4, Level 30, 97M cash | 132M storage | 3 KNIFE, Arena Breakout Mobile, Sale",297.97,97.0,True,2026-08-02
73423073,"T7 SKIN AND MORE SKINS, Arena Breakout Mobile, Sale",205.71,,False,2026-08-02
72368595,"Sale Warehouse 100kk, acc. from 1st season, Arena Breakout Mobile, Sale",335.23,100.0,False,2026-08-02
72303818,"Account level 30, Arena Breakout Mobile, Sale",16.76,,False,2026-08-02
72279100,"Selling an account, Arena Breakout Mobile, Sale",106.66,,False,2026-08-02
66868339,"Arena breakout account mobile, Arena Breakout Mobile, Sale",13.71,,False,2026-08-02
73691573,"Selling an account with a butterfly knife and gloves, cash 177kk, warehouse 244kk, Arena Breakout Mobile, Sale",228.56,177.0,True,2026-08-02
65305698,"A delicious account with donations and expensive storage at a reasonable price., Arena Breakout Mobile, Sale",248.94,,False,2026-08-02
61989822,"SUPER - PUER MEGA FAT !!!, Arena Breakout Mobile, Sale",144.76,,False,2026-08-02
73917230,"An account with a knife and stella 33 kk sklad, Arena Breakout Mobile, Sale",70.09,33.0,True,2026-08-02
65300993,"142.6m STORAGE       93.9m CASH      LEVEL 30 QUICK START, Arena Breakout Mobile, Sale",142.52,142.6,False,2026-08-02
63800174,"🌲 114.8 bank 🌲 76.1m Cash 🌲 30 level 🌲 automatic withdrawal 🌲, Arena Breakout Mobile, Sale",114.51,76.1,False,2026-08-02
62066122,"🌲185.4m bank 🌲 132.9м Cash 🌲 30 level 🌲 automatic withdrawal 🌲, Arena Breakout Mobile, Sale",185.46,185.4,False,2026-08-02
73852922,"Nice account for you💋, Arena Breakout Mobile, Sale",99.04,,False,2026-08-02
73311720,"30lvl 6 lyama cache 3 lyama balik, Arena Breakout Mobile, Sale",5.49,,False,2026-08-02
74035210,"Selling account, a lot of skins 50kk all on screenshots, Arena Breakout Mobile, Sale",167.61,50.0,False,2026-08-02
73748821,"87.5m in storage, 55m in cash; the account has 8k, Arena Breakout Mobile, Sale",114.28,87.5,False,2026-08-02
74038654,"I will sell the account from season 1 (read the full description), Arena Breakout Mobile, Sale",25.14,,False,2026-08-02
73117266,"Web site is just for you and, Arena Breakout Mobile, Sale",9.6,,False,2026-08-02
73719240,"30 lvl, 4,4 kk, skin na foto, Arena Breakout Mobile, Sale",45.71,4.4,False,2026-08-02
73375797,"Account just got them talk Milano yes or they're not, Arena Breakout Mobile, Sale",132.07,,False,2026-08-02
72024895,"Linking to your account,The 3 most expensive items in the game, Arena Breakout Mobile, Sale",21.53,,False,2026-08-02
69868608,"🔥Storage value: 1025kk+ 🔥2 golden weapons, Arena Breakout Mobile, Sale",1120.0,1025.0,False,2026-08-02
64679239,"Selling my account urgently, Arena Breakout Mobile, Sale",33.52,,False,2026-08-02
74008963,"Selling a top account, Arena Breakout Mobile, Sale",21.53,,False,2026-08-02
72517012,"I’m selling a great account with lots of skins. It’s an account that has been active since Season 1., Arena Breakout Mobile, Sale",1143.0,,False,2026-08-02
73866900,"Sale😍😍 have absolutely everything😈 14, 8 knives.♥️ discount in the description🔥🔥🔥, Arena Breakout Mobile, Sale",914.26,,True,2026-08-02
74151128,"URGENT 🚨  💰 283M Storage Value • 💵 116M Cash • 🔥 202 Thermal Scopes • ⭐ 5 Utopias •, Arena Breakout Mobile, Sale",182.85,283.0,False,2026-08-02
74131189,"Account 3 knife, 12.3 million, Arena Breakout Mobile, Sale",60.95,,True,2026-08-02
72658812,"🔥🔥🔥30lvl 4,6🍋 cash 2,6💸 🔥🔥🔥, Arena Breakout Mobile, Sale",76.19,,False,2026-08-02
49357528,"[MOBILE]Level30/70M（70kk）+korn coins/Full Access/auto sell/dont wait(name card), Arena Breakout Mobile, Sale",22.86,70.0,False,2026-08-02
74235659,"✅ Old account from Season 1 / shovel / machete / weapon skins ✅ details in description ⭣ ⭣ ⭣, Arena Breakout Mobile, Sale",12.2,,False,2026-08-02
66273652,"💥TOP ACC 5LVL 5.6KK🟪LOTS OF EPIC SKINS🟪+FULL ACCESS TO MAIL+AUTO-RELEASE💥, Arena Breakout Mobile, Sale",1.53,5.6,False,2026-08-03
68425334,"✅Old account from season 1, base✅225 million stashes✅There is a knight✅Exclusive skin on✅, Arena Breakout Mobile, Sale",305.09,,False,2026-08-03
73728045,"Arena Breakout | 145M Storage | 130M Cash | S4–S13 Legend | 5 Gold Skins | Full Google Access, Arena Breakout Mobile, Sale",83.77,145.0,False,2026-08-03
68897491,"I'm selling an account with knives and many skins in the check description, Arena Breakout Mobile, Sale",426.47,,True,2026-08-03
63444318,"23LVL✨7kk cash💰7.6kk stocks🏢name change card📜Speed kits,keys+Gmail mail,bargain is appropriate💰🔨, Arena Breakout Mobile, Sale",11.35,7.0,False,2026-08-03
57915919,"27LVL✨12kk cash💰12.9kk stocks🏢name change card📜speed kits,keys+Gmail,bargaining is appropriate💰🔨, Arena Breakout Mobile, Sale",18.44,12.0,False,2026-08-03
57812463,"23LVL✨5kk cash💰5.6kk stocks🏢name change card📜Speed kits,keys+Gmail mail,bargain is appropriate💰🔨, Arena Breakout Mobile, Sale",8.46,5.0,False,2026-08-03
74074296,"Personal account Selling because I've lost interest in the game., Arena Breakout Mobile, Sale",396.0,,False,2026-08-03
70670530,"💥6 gold skins, 3 paid knives, many weapon skins, and a 6th-level donation.💥, Arena Breakout Mobile, Sale",153.39,,True,2026-08-03
73831051,"Very nice acc, 200kk warehouse, Arena Breakout Mobile, Sale",198.0,200.0,False,2026-08-03
71360234,"Owqxijaosidjoiawjdladckomz9*($+', Arena Breakout Mobile, Sale",10.05,,False,2026-08-03
56896901,"Top account legendary costumes, Arena Breakout Mobile, Sale",258.93,,False,2026-08-03
66173351,"52kk cash, 56kk warehouse, Katana cyberpunk, Apostle of Crows, skins, Arena Breakout Mobile, Sale",152.31,52.0,False,2026-08-03
66115118,"💥TOP ACC 5.4KK+FULL ACCESS TO MAIL+AUTO-RELEASE💥, Arena Breakout Mobile, Sale",1.52,5.4,False,2026-08-03
72894786,"🗿 6.1M STASH 🗿 🪙 5.2M COINS 🪙 🛼 4 LVL 🛼 👘 EPIC SKINS 👘 💼 FULL ACCESS 💼 🚖 INSTANT DELIVERY 🚖, Arena Breakout Mobile, Sale",3.11,6.1,False,2026-08-03
74243007,"Account level 30🤑🌞😶‍🌫️, Arena Breakout Mobile, Sale",5.79,,False,2026-08-03
71934484,"150 million, Arena Breakout Mobile, Sale",91.35,,False,2026-08-03
71926167,"140 million, Arena Breakout Mobile, Sale",91.35,,False,2026-08-03
71923690,"140million, Arena Breakout Mobile, Sale",88.31,,False,2026-08-03
73598627,"Account in Arena breakout, Arena Breakout Mobile, Sale",76.89,,False,2026-08-03
73936863,"Old account, Arena Breakout Mobile, Sale",60.9,,False,2026-08-03
73938009,"Selling account; full email/account transfer included., Arena Breakout Mobile, Sale",121.8,,False,2026-08-03
73634118,"LEVEL 30, WAREHOUSE 96,000,000 FULL SELF-BINDING. 2 KNIVES, SKINS., Arena Breakout Mobile, Sale",102.77,96.0,True,2026-08-03
74134554,"Old paid account from the Beta era, featuring borders and bonus items., Arena Breakout Mobile, Sale",717.44,,False,2026-08-03
71216213,"Account 3 knife and 3 donate skins, Arena Breakout Mobile, Sale",129.41,,True,2026-08-03
72019776,"⚡️ INSTANT DELIVERY ⚡️  ACCOUNT $50,000,000 💰 FULL ACCESS (TRANSFER TO YOU) 🔑 LEVEL 30 👑, Arena Breakout Mobile, Sale",30.42,50.0,False,2026-08-03
74037691,"🎁 🎁 To start 🟩 🟩 21 levels 🌈 Stocks 5.9 KK Cash 🌈 💦 💦 🔥 5.9 KK + Skins 🔥 ✅ AUTO RESULTS ✅, Arena Breakout Mobile, Sale",3.02,5.9,False,2026-08-03
71672848,"A donation account with lots of skins and additional chat screenshots, Arena Breakout Mobile, Sale",830.62,,False,2026-08-03
68553064,"❗Auto-delivery ❗Good account, check the photo — the warehouse is a million + coupons.”, Arena Breakout Mobile, Sale",4.3,,False,2026-08-03
70889168,"Jddjdhdvdhdn dhdhdkdjdudd dhdkdjsgsu, Arena Breakout Mobile, Sale",45.31,,False,2026-08-03
69343850,"PERSONAL OLD ACC STORAGE 306KK, Arena Breakout Mobile, Sale",251.0,306.0,False,2026-08-03
69582120,"50M  Storage Value, 38M cash, LVL 30, Auto delivery, Full Access, Arena Breakout Mobile, Sale",36.97,50.0,False,2026-08-03
37467784,"⚡ 50M Storage Value | 38M Cash | Full Access + Email | Instant Auto-Delivery ⚡, Arena Breakout Mobile, Sale",36.97,50.0,False,2026-08-03
71880603,"💥TOP ACC 5.4KK🟨SKIN🟪+FULL ACCESS TO MAIL+AUTO-DELIVERY, Arena Breakout Mobile, Sale",1.51,5.4,False,2026-08-03
69411330,"💷💷💷THE FATTEST ACCOUNT WITH ANGER AND THE FIRST RED SKIN💷💷💷, Arena Breakout Mobile, Sale",376.98,,False,2026-08-03
73981458,"Account 30 lvl,e-mail binding, we will arrange the payment, Arena Breakout Mobile, Sale",407.14,,False,2026-08-03
73294883,"Account 30 lvl, email link, payment information, Arena Breakout Mobile, Sale",422.22,,False,2026-08-03
60185604,"🌟🌟🌟FOUR LEGENDARY SKINS AND SUITS🌟🌟🌟🔴Gmail🔴💥SKINS💥💲30.2+ kk💲🔥30 LVL🔥FULL ACCESS🔥AUTO RECEIPT🔥, Arena Breakout Mobile, Sale",61.26,,False,2026-08-03
52965409,"🌟🌟🌟MACHETE AND UNIFORM🌟🌟🌟🔴Gmail🔴🌟SKINS🌟💲52.4+ kk💲🔥FULL ACCESS🔥30 LVL🔥AUTO-RECEIPT🔥, Arena Breakout Mobile, Sale",103.0,,False,2026-08-03
35141575,"🌟🌟🌟CAPITAL SHOVEL, MACHETE AND SUITS🌟🌟🌟💥SKINS💥💲80.6+ kk💲🔥30 LVL🔥FULL ACCESS🔥AUTO-DISTRIBUTION🔥, Arena Breakout Mobile, Sale",165.94,,False,2026-08-03
73659362,"A good account, Arena Breakout Mobile, Sale",45.24,,False,2026-08-03
73314092,"I'm selling an account in the arena, 150kk balance+knife, Arena Breakout Mobile, Sale",120.63,150.0,True,2026-08-03
74140580,"Total stash value: 103.5 million Cash: 85 million No cheats., Arena Breakout Mobile, Sale",379.58,,False,2026-08-03
74298284,"🤪🤪Juicy account🤪🤪 🙈🙈knives and skins—it's all here🐥🐥, Arena Breakout Mobile, Sale",97.7,,True,2026-08-03
73873970,"Selling an account on the account a lot of Skins, Arena Breakout Mobile, Sale",716.19,,False,2026-08-03
73599113,"Selling a personal account, total balance 200kk, many weapon skins available, Arena Breakout Mobile, Sale",180.38,200.0,False,2026-08-03
70001530,"🏆RELEASE ACCOUNT|•|COOL NICKNAME|•|2KK|•|11LVL|•|GOLD BRACELET|•|769K IN STORE|•|CATACLISM|•|, Arena Breakout Mobile, Sale",1.43,2.0,False,2026-08-03
69289579,"Stash 90.1kk, cash 63kk, 2 donation knives, 2 limit knives, Arena Breakout Mobile, Sale",270.56,90.1,True,2026-08-03
52713629,"lvl 15 Lv.15 / 5M cash /📧Mail + password / Automatic issue / No waiting!, Arena Breakout Mobile, Sale",1.92,5.0,False,2026-08-03
72982554,"🌿423M Storage value 332M Cash🌿, Arena Breakout Mobile, Sale",248.66,423.0,False,2026-08-03
60150699,"💰208M🪙145M koen👕free Outfits🔫Ar57 gold gun Skins✅Full Access⚡Fast Delivery, Arena Breakout Mobile, Sale",124.33,208.0,False,2026-08-03
62633430,"☯️LvL 30☯️ 💷Warehouse 10M💷 💯Auto pickup💯, Arena Breakout Mobile, Sale",9.14,10.0,False,2026-08-03
73205101,"I’m just saying I have no problem 😉 but you, Arena Breakout Mobile, Sale",0.131,,False,2026-08-03
71078092,"Fal Autumn ,gloves, two knives, two legendary skins, MK Ice Shard., Arena Breakout Mobile, Sale",80.44,,True,2026-08-03
74231900,"Arena Breakout Mobile Rare Beta Era ACC 30mln stash, Arena Breakout Mobile, Sale",429.84,,False,2026-08-03
73833161,"Selling my account. 370 million balance. From the 7th."", Arena Breakout Mobile, Sale",300.65,,False,2026-08-03
73274499,"💯 Mk14 Glacier 💯 Account for sale 💯 60 m storage 💯 Ajax Knife💯 Apostle Orion Costume💯, Arena Breakout Mobile, Sale",135.29,60.0,True,2026-08-03
66739248,"Account 40kk, money 13kk, and free account 15kk, Arena Breakout Mobile, Sale",32.65,40.0,False,2026-08-04
68354639,"🔥 30 lvl | 💰 25M Stash | 💵 23.5M Cash | 🎨 +Skins | 🔒 2×2 Case | ✅ Google | 🚫 No Cheats, Arena Breakout Mobile, Sale",14.37,25.0,False,2026-08-04
55734005,"❤‍🩹‼️ **Selling my MAIN Arena Breakout account!** ‼️   ⏳ Season 3 |, Arena Breakout Mobile, Sale",137.14,,False,2026-08-04
74002270,"The account is good for getting started., Arena Breakout Mobile, Sale",32.65,,False,2026-08-04
73838360,"Arena Breakout Mobile account with a stash value of over 500 million., Arena Breakout Mobile, Sale",914.25,,False,2026-08-04
73761806,"FAT ACC OLD DONATERA, Arena Breakout Mobile, Sale",36.57,,False,2026-08-04
72730323,"Very old ak from season 1, my base with native mail, Arena Breakout Mobile, Sale",40.49,,False,2026-08-04
71624491,"🔥juicy account🔥104kk cash🔥2 knives and a red character🔥, Arena Breakout Mobile, Sale",287.34,104.0,True,2026-08-04
68040974,"Season 1 account 220,000,000 million warehouse, Arena Breakout Mobile, Sale",240.51,220.0,False,2026-08-04
50913713,"Account Arena Breakout from first CBT, Arena Breakout Mobile, Sale",105.22,,False,2026-08-04
64296145,"AK 400 million, Talia, Bastet, Hecata, Skullcrusher + skins for top Ghanaians, Arena Breakout Mobile, Sale",1804.0,,False,2026-08-04
73210813,"💪ACCOUNT FOR A COMFORTABLE GAME (21.7KK warehouse) (6.0KK In Cash), a lot of skins, keys, rubella💪, Arena Breakout Mobile, Sale",12.03,21.7,False,2026-08-04
68638303,"Sell too account, 2 knifes, skin Oreon, 200m, Arena Breakout Mobile, Sale",248.94,200.0,True,2026-08-04
70795324,"I'll sell a good account with lots of skins., Arena Breakout Mobile, Sale",300.63,,False,2026-08-04
